ЛС,action,expected_return,debt_current_x,cluster,debt_current_y,months_debt
57210,notice_limit,153.6925022259326,1952.7,5,1952.7,14
85681,notice_limit,153.4630543621388,31486.17,4,31486.17,14
72408,notice_limit,153.3010972383336,4761.63,2,4761.63,14
42571,notice_limit,153.19274073906,2720.33,2,2720.33,8
52203,notice_limit,152.89514569872273,1596.6,2,1596.6,4
50741,notice_limit,152.76765538072644,1930.06,6,1930.06,14
119368,notice_limit,152.36597487218216,1806.57,6,1806.57,14
910,notice_limit,152.20408790406924,4664.88,2,4664.88,5
15504,notice_limit,152.05064654152488,6300.73,5,6300.73,14
60886,notice_limit,151.68598245604156,12821.13,6,12821.13,14
72494,notice_limit,151.63536009510383,1611.77,2,1611.77,10
46673,notice_limit,151.3438240094282,1579.14,5,1579.14,7
100948,notice_limit,151.2954651406877,1645.19,6,1645.19,10
33940,notice_limit,151.27962211761655,1970.51,6,1970.51,6
84466,notice_limit,151.1648989759788,1747.2,6,1747.2,3
69747,notice_limit,150.67984577244798,1516.88,6,1516.88,12
119599,notice_limit,150.60620463260665,1644.33,6,1644.33,14
142113,notice_limit,149.4203436732303,1714.61,6,1714.61,6
37134,notice_limit,149.40773077954165,2937.54,5,2937.54,14
139806,notice_limit,149.296985827716,10692.08,6,10692.08,14
852,notice_limit,148.9338806828163,3322.44,5,3322.44,13
48107,notice_limit,148.91748499616367,3950.68,2,3950.68,14
5739,notice_limit,148.43129774133632,2393.21,5,2393.21,14
105140,notice_limit,148.1801805465003,3071.41,2,3071.41,10
34089,notice_limit,148.09380560730887,2193.85,6,2193.85,2
10610,notice_limit,147.81303874227882,15226.2,5,15226.2,14
81375,notice_limit,147.6912400925731,1538.06,6,1538.06,4
105005,notice_limit,147.46170113447002,1885.3,2,1885.3,10
37372,notice_limit,147.3878806460678,1670.56,2,1670.56,14
36292,notice_limit,147.0644269708508,1760.26,5,1760.26,14
5173,notice_limit,146.94006354574313,17683.67,4,17683.67,14
109554,notice_limit,146.7073502014484,1709.32,6,1709.32,14
106022,notice_limit,146.6566734069942,1555.29,6,1555.29,14
69007,notice_limit,146.51517501756067,2387.99,6,2387.99,14
16426,notice_limit,146.43080769704852,2253.24,5,2253.24,4
141902,notice_limit,146.3661031241952,2031.21,6,2031.21,10
144473,notice_limit,146.19079516382052,1964.48,6,1964.48,12
109888,notice_limit,145.94252856789777,1772.05,6,1772.05,14
9047,notice_limit,145.72750719330233,1823.88,5,1823.88,14
46215,notice_limit,145.53884605430426,6441.08,2,6441.08,7
84066,notice_limit,145.07880479725725,6626.05,4,6626.05,14
79302,notice_limit,144.99731609387092,1730.68,6,1730.68,8
145799,notice_limit,144.7636235806486,5356.15,4,5356.15,14
106655,notice_limit,144.64538810338723,9666.65,4,9666.65,14
914,notice_limit,144.58293469321046,6328.08,2,6328.08,4
78550,notice_limit,144.3671483355097,1698.0,6,1698.0,2
93041,notice_limit,144.1879675359693,2543.7,0,2543.7,14
69155,notice_limit,144.1808433356603,2066.32,6,2066.32,4
96126,notice_limit,144.16208825917428,1500.0,6,1500.0,14
39431,notice_limit,143.65677635902466,1907.42,6,1907.42,14
141349,notice_limit,143.53912088583687,7352.51,2,7352.51,14
8506,notice_limit,143.52709702534312,1782.96,5,1782.96,14
44675,notice_limit,143.37154382721783,2801.7,5,2801.7,8
95261,notice_limit,142.6268334348727,2223.36,6,2223.36,14
12975,notice_limit,142.6119888860963,1994.22,5,1994.22,14
130338,notice_limit,142.343581906562,1510.62,6,1510.62,14
34220,notice_limit,142.29966509291123,2046.31,6,2046.31,11
27628,notice_limit,142.15658751826325,2982.3,4,2982.3,14
144954,notice_limit,142.09075723384848,29914.01,4,29914.01,14
100246,notice_limit,142.06087924781255,2086.73,6,2086.73,10
48795,notice_limit,141.80844352101687,3701.64,5,3701.64,14
30949,notice_limit,141.7221284193807,1714.68,5,1714.68,13
134428,notice_limit,141.58416579355165,21420.28,4,21420.28,14
28697,notice_limit,141.35133205535814,1611.72,6,1611.72,14
87105,notice_limit,141.08199090436486,14510.38,4,14510.38,14
30102,notice_limit,140.5656074804176,2501.82,2,2501.82,14
56892,notice_limit,140.53093721092827,3701.64,5,3701.64,14
43323,notice_limit,140.48363670734724,9840.67,4,9840.67,14
72418,notice_limit,140.20099447436553,6621.83,4,6621.83,14
143600,notice_limit,140.07559749243407,1794.22,6,1794.22,12
105245,notice_limit,140.0693423122593,1704.1,6,1704.1,14
103279,notice_limit,140.05043486195666,2830.0,6,2830.0,5
39109,notice_limit,140.04490233932466,1670.16,6,1670.16,14
117702,notice_limit,139.3981683322549,2676.96,6,2676.96,10
110815,notice_limit,139.33693198451496,1705.73,6,1705.73,14
17075,notice_limit,139.21408035531385,3055.32,4,3055.32,13
27942,notice_limit,138.67998306651052,17108.44,4,17108.44,14
39436,notice_limit,138.53209041281892,1850.64,6,1850.64,6
100513,notice_limit,138.4762504751568,3011.27,2,3011.27,6
8854,notice_limit,138.23113801271165,1753.85,5,1753.85,14
134551,notice_limit,138.09115467113847,13704.11,4,13704.11,14
137572,notice_limit,137.9824220410265,2246.84,4,2246.84,14
16915,notice_limit,137.90499526731523,2868.12,4,2868.12,14
6319,notice_limit,137.90499526731523,2868.12,4,2868.12,14
6382,notice_limit,137.85291044234788,2856.42,5,2856.42,14
90980,notice_limit,137.39841379740201,1527.67,6,1527.67,14
21251,notice_limit,137.16501936829073,3385.02,5,3385.02,3
44446,notice_limit,137.06445690382736,3871.89,4,3871.89,14
16904,notice_limit,136.96140696688545,4350.2,5,4350.2,14
129679,notice_limit,136.95120587258128,1589.67,6,1589.67,14
106030,notice_limit,136.89233599498877,1584.06,6,1584.06,10
145612,notice_limit,136.71089890918233,1605.57,6,1605.57,14
19269,notice_limit,136.54404441447429,5556.4,4,5556.4,14
60859,notice_limit,136.53409103000888,1868.45,2,1868.45,14
114330,notice_limit,136.23024899200837,1502.32,6,1502.32,14
5519,notice_limit,136.08500221497002,3621.54,5,3621.54,14
140962,notice_limit,136.0399760282851,5484.16,4,5484.16,14
101357,notice_limit,136.0152912797189,1762.26,6,1762.26,11
41820,notice_limit,135.97870558580354,2331.92,5,2331.92,14
133328,notice_limit,135.64293499343125,19051.79,0,19051.79,14
124399,notice_limit,135.54028996634898,1617.49,6,1617.49,14
6063,notice_limit,135.4727807500818,2856.42,4,2856.42,14
31193,notice_limit,135.25414181122372,4390.2,4,4390.2,14
94673,notice_limit,135.1193087525258,1854.34,2,1854.34,14
12493,notice_limit,134.9917306552435,2457.39,5,2457.39,1
76910,notice_limit,134.9685753654499,2648.88,5,2648.88,14
112859,notice_limit,134.9660203909814,1674.36,6,1674.36,14
137907,notice_limit,134.94372003737723,20828.19,4,20828.19,14
10290,notice_limit,134.83907751225584,4308.73,5,4308.73,14
25991,notice_limit,134.617208893843,2154.24,5,2154.24,2
32699,notice_limit,134.44126717898487,2500.0,6,2500.0,6
69475,notice_limit,134.27819311913706,2216.47,6,2216.47,4
34392,notice_limit,134.14792805077911,1720.64,5,1720.64,14
15363,notice_limit,134.11604071159286,7377.48,5,7377.48,14
26163,notice_limit,134.03486184983845,5626.6,4,5626.6,14
119370,notice_limit,133.64268180702638,1507.86,6,1507.86,5
65569,notice_limit,133.2922298616305,15154.53,4,15154.53,14
36733,notice_limit,133.0403168658425,2253.11,5,2253.11,1
74478,notice_limit,132.96911121390153,10219.21,6,10219.21,14
73063,notice_limit,132.40661417381293,1695.07,6,1695.07,14
113841,notice_limit,132.317565786067,1714.06,6,1714.06,3
11679,notice_limit,132.19811932278577,4776.7,2,4776.7,11
30694,notice_limit,131.6358033001454,1620.4,5,1620.4,14
103024,notice_limit,131.4384733169463,1860.1,6,1860.1,14
141525,notice_limit,131.41425708101215,9555.97,6,9555.97,14
143550,notice_limit,131.32481833088426,1686.68,6,1686.68,14
50142,notice_limit,130.95640905245213,1753.23,6,1753.23,14
95089,notice_limit,130.56206066693395,2365.88,5,2365.88,14
56306,notice_limit,130.48349015194822,13556.56,0,13556.56,14
72728,notice_limit,130.20043916426084,1754.21,6,1754.21,5
59551,notice_limit,129.58271929508913,13375.9,4,13375.9,14
14217,notice_limit,129.5453405851542,22614.07,2,22614.07,14
16422,notice_limit,129.54210211957331,2805.72,5,2805.72,14
45869,notice_limit,129.43263858127938,3424.01,6,3424.01,13
27704,notice_limit,129.01629358739282,2218.12,2,2218.12,5
135114,notice_limit,128.69703726805818,15382.55,4,15382.55,14
78905,notice_limit,128.63546323121705,1883.46,6,1883.46,14
35750,notice_limit,128.55380210234836,11229.03,4,11229.03,14
92227,notice_limit,128.43398956011336,4480.4,6,4480.4,14
35089,notice_limit,128.35293495336592,10111.87,4,10111.87,14
98383,notice_limit,127.71936845827216,8288.54,6,8288.54,14
141615,notice_limit,127.59583827758897,3786.47,4,3786.47,14
73265,notice_limit,127.18773712977648,1799.88,6,1799.88,7
16521,notice_limit,127.16197242730726,2805.72,4,2805.72,14
16376,notice_limit,126.87526209704004,2500.0,5,2500.0,14
61800,notice_limit,126.71473166546079,2663.66,5,2663.66,3
50767,notice_limit,126.65675115079863,1875.41,6,1875.41,5
81499,notice_limit,126.49372653041326,2405.29,2,2405.29,14
93992,notice_limit,126.02209513347061,12552.05,6,12552.05,14
111334,notice_limit,125.91825488006245,3118.66,6,3118.66,14
53578,notice_limit,125.78923800166478,1532.62,6,1532.62,11
120100,notice_limit,125.42933016134981,5386.88,4,5386.88,2
20210,notice_limit,125.42885475888258,8591.89,5,8591.89,14
96182,notice_limit,125.376385068452,3871.47,2,3871.47,14
100223,notice_limit,125.37144925772714,2712.31,2,2712.31,10
9806,notice_limit,124.91605337582443,26434.88,2,26434.88,14
115186,notice_limit,124.72049599173104,6060.91,4,6060.91,14
4436,notice_limit,124.71319396386146,2997.72,5,2997.72,14
119695,notice_limit,124.39819885361392,2144.45,6,2144.45,14
31842,notice_limit,124.22916799620238,2273.04,6,2273.04,14
56696,notice_limit,124.01542201413258,1779.87,6,1779.87,14
38037,notice_limit,123.62309315878944,1545.18,5,1545.18,14
61308,notice_limit,123.10396693883685,2037.6,6,2037.6,6
89972,notice_limit,123.07236876204347,1500.0,6,1500.0,14
31265,notice_limit,122.80791095890838,1960.62,6,1960.62,9
115290,notice_limit,122.50349527471322,2868.32,0,2868.32,3
91324,notice_limit,122.43842272974513,1707.46,6,1707.46,14
95368,notice_limit,122.13516400104544,2684.11,6,2684.11,14
58915,notice_limit,122.10304783640754,7061.17,4,7061.17,14
125283,notice_limit,121.59797847896772,1840.85,2,1840.85,14
6261,notice_limit,121.56132210947528,2868.12,5,2868.12,14
27687,notice_limit,121.43327024985263,1585.9,2,1585.9,7
56737,notice_limit,121.34942659155959,1550.84,5,1550.84,14
43038,notice_limit,121.24880747261898,4975.49,6,4975.49,14
11402,notice_limit,121.12525847464097,2778.55,2,2778.55,1
69710,notice_limit,120.99364463820505,10226.59,6,10226.59,14
116801,notice_limit,120.75162211015908,1539.52,6,1539.52,14
24562,notice_limit,120.54888730957072,4823.28,5,4823.28,10
120395,notice_limit,120.47778988672196,1643.4,6,1643.4,14
74980,notice_limit,120.29284872476325,2514.56,6,2514.56,12
147059,notice_limit,120.20607010031648,4245.0,2,4245.0,14
31769,notice_limit,120.13342486690306,1974.54,6,1974.54,14
140898,notice_limit,119.97639600278191,8615.25000000001,4,8615.25000000001,14
97299,notice_limit,119.53656058959358,3793.88,4,3793.88,14
54164,notice_limit,118.78120552439569,1596.12,6,1596.12,14
102507,notice_limit,117.90866635481957,3228.95,6,3228.95,14
120808,notice_limit,117.89803283399729,1631.63,6,1631.63,12
74398,notice_limit,117.41895256726887,4400.89,2,4400.89,3
14171,notice_limit,117.21427008852358,2110.68,6,2110.68,13
133728,notice_limit,116.91954770210477,2700.0,6,2700.0,14
70227,notice_limit,116.8635822220266,9352.17,4,9352.17,14
117175,notice_limit,116.67243000593913,6346.76,4,6346.76,14
106585,notice_limit,116.50044055388611,10048.07,4,10048.07,14
106581,notice_limit,116.50044055388611,10048.07,4,10048.07,14
73156,notice_limit,116.01779952184361,3828.82,6,3828.82,14
141563,notice_limit,115.6729356616296,9825.12,2,9825.12,14
51861,notice_limit,115.11742691342913,9352.19,4,9352.19,14
26562,notice_limit,115.10616767442639,22194.16,4,22194.16,14
39121,notice_limit,115.01361304414472,1615.15,2,1615.15,11
114317,notice_limit,114.18248221036804,2009.3,6,2009.3,14
59525,notice_limit,114.1370867588425,3567.19,2,3567.19,14
111374,notice_limit,113.79097780565628,21050.35,4,21050.35,14
26517,notice_limit,113.15751679287531,2092.09,2,2092.09,14
29091,notice_limit,112.84547963168055,1673.7,6,1673.7,14
84771,notice_limit,112.59825592985013,1733.56,6,1733.56,4
30834,notice_limit,112.5577620402095,2407.73,4,2407.73,14
27982,notice_limit,111.90748111326307,5482.3,4,5482.3,14
45657,notice_limit,111.59758787894164,4307.26,5,4307.26,3
70383,notice_limit,111.52951346890994,1586.48,6,1586.48,14
45471,notice_limit,111.37251684037764,9676.47,4,9676.47,14
121060,notice_limit,111.29822746804703,1655.09,6,1655.09,14
97990,notice_limit,111.29188077925895,1553.48,6,1553.48,14
46635,notice_limit,111.0951911700285,2258.34,5,2258.34,14
119778,notice_limit,110.99334617651958,2706.94,6,2706.94,14
35794,notice_limit,110.62009700607744,1632.66,6,1632.66,14
75601,notice_limit,110.55544542790409,2114.47,2,2114.47,14
6340,notice_limit,110.52992128541571,5533.0,4,5533.0,14
129754,notice_limit,110.52676299311479,2252.84,6,2252.84,8
22453,notice_limit,110.25037276834561,5476.68,5,5476.68,14
144649,notice_limit,109.66906067874672,8935.17,4,8935.17,14
141787,notice_limit,109.63640775572036,12815.24,4,12815.24,14
7370,notice_limit,109.41518030740049,18802.08,2,18802.08,4
56948,notice_limit,109.31333155237526,7708.92,2,7708.92,7
141537,notice_limit,109.00727660278507,14433.6,6,14433.6,14
90860,notice_limit,108.52276182962687,3847.16,6,3847.16,14
79940,notice_limit,108.40578814182678,18217.1,4,18217.1,14
141775,notice_limit,108.25984105118101,6123.55,4,6123.55,14
22032,notice_limit,107.9013348170206,2217.6,5,2217.6,14
122459,notice_limit,107.9000207553628,1511.2,6,1511.2,14
95813,notice_limit,107.83038107897836,29172.95,4,29172.95,14
94206,notice_limit,107.25024416790683,1698.51,6,1698.51,10
46523,notice_limit,107.10173964186845,2054.58,5,2054.58,14
4744,notice_limit,106.76004929571876,2756.58,5,2756.58,14
58985,notice_limit,106.64070209101749,1664.04,6,1664.04,14
82053,notice_limit,106.56722369311686,1758.44,6,1758.44,6
66813,notice_limit,106.0475329172221,1808.75,6,1808.75,14
81060,notice_limit,105.8811547682655,1593.81,2,1593.81,14
39026,notice_limit,105.72521269852135,1879.12,5,1879.12,14
6606,notice_limit,105.56790837318499,2500.0,5,2500.0,14
48227,notice_limit,105.4369985379947,2258.34,5,2258.34,14
15033,notice_limit,105.42702018505199,6198.12,2,6198.12,14
146211,notice_limit,105.14190639182888,15870.56,2,15870.56,14
53798,notice_limit,105.01140987368457,1863.82,6,1863.82,4
48077,notice_limit,104.7869892537378,2445.12,5,2445.12,9
95470,notice_limit,104.72480516690241,8194.35,6,8194.35,14
11763,notice_limit,104.66503852895266,2353.05,4,2353.05,14
88464,notice_limit,104.46234313274014,1635.74,6,1635.74,14
50395,notice_limit,104.13219210809291,1504.73,6,1504.73,4
134540,notice_limit,103.0849146032404,1703.66,6,1703.66,14
145740,notice_limit,102.95490797524006,8640.54,6,8640.54,14
10719,notice_limit,102.79842793024987,2845.98,5,2845.98,14
31293,notice_limit,102.30188842336908,1545.33,2,1545.33,14
140661,notice_limit,102.12340073997825,1573.48,6,1573.48,6
6483,notice_limit,102.0272809312714,2071.98,5,2071.98,11
39735,notice_limit,102.0008729770482,2005.42,6,2005.42,8
104015,notice_limit,101.89610544495933,1802.21,0,1802.21,14
131018,notice_limit,101.8758744704123,12426.97,2,12426.97,14
72410,notice_limit,101.4591803460258,6830.14,6,6830.14,14
72791,notice_limit,101.30318441119256,1862.14,5,1862.14,14
13209,notice_limit,101.18482892675961,1504.8,6,1504.8,14
27600,notice_limit,100.93662282132729,20551.11,6,20551.11,14
54890,notice_limit,100.92707714991236,1665.92,6,1665.92,14
112358,notice_limit,100.81233978440504,2172.3,6,2172.3,14
115325,notice_limit,100.80596368730029,1715.0,0,1715.0,14
129555,notice_limit,100.80367247799617,1795.29,6,1795.29,14
31286,notice_limit,100.59511666034663,2964.98,5,2964.98,14
37958,notice_limit,100.47210805234819,2810.56,2,2810.56,14
6117,notice_limit,100.21526298765913,5533.0,4,5533.0,14
4647,notice_limit,100.09360725057643,3610.78,5,3610.78,14
54298,notice_limit,99.94146420264225,10794.17,4,10794.17,14
102166,notice_limit,99.8457218588489,1571.35,6,1571.35,10
136698,notice_limit,99.50872097226386,1771.58,5,1771.58,4
7515,notice_limit,99.21332411647357,2063.16,5,2063.16,14
8954,notice_limit,99.14690315908383,2742.44,5,2742.44,14
57063,notice_limit,98.89907583895733,6706.38,2,6706.38,14
90932,notice_limit,98.81595644178158,2593.39,2,2593.39,14
26890,notice_limit,98.48478976734013,3721.65,2,3721.65,10
134511,notice_limit,98.42600716388161,6140.7,6,6140.7,14
136286,notice_limit,98.27701922363188,1593.02,6,1593.02,14
113455,notice_limit,98.20790961905327,2210.55,6,2210.55,14
59512,notice_limit,98.18574804608298,26447.15,2,26447.15,14
63963,notice_limit,98.12381378225942,4732.86,0,4732.86,14
143429,notice_limit,97.22364341063529,1945.4,2,1945.4,14
2180,notice_limit,97.202380703706,1599.72,6,1599.72,14
42711,notice_limit,95.6711578590856,1856.48,5,1856.48,14
69964,notice_limit,95.64630772617477,3629.72,4,3629.72,14
36637,notice_limit,94.95882673817476,8707.01,4,8707.01,14
101850,notice_limit,94.70828011601311,1646.49,2,1646.49,14
32159,notice_limit,94.07038575917409,12200.98,4,12200.98,14
70185,notice_limit,93.99462047142093,9612.58,4,9612.58,14
70272,notice_limit,93.9631658022384,1710.49,6,1710.49,14
17998,notice_limit,93.46318960556886,2879.82,5,2879.82,14
55380,notice_limit,93.33077387633969,3474.59,4,3474.59,14
69053,notice_limit,92.88920978579453,1598.1,6,1598.1,14
79608,notice_limit,92.8867489321765,1635.74,6,1635.74,8
114274,notice_limit,92.72392901022697,1894.25,6,1894.25,14
76947,notice_limit,92.65870104638773,4425.9,2,4425.9,14
128295,notice_limit,92.54426523572297,4232.45,0,4232.45,14
108085,notice_limit,92.37148525775793,1679.79,6,1679.79,3
26941,notice_limit,92.32314176562119,4123.25,4,4123.25,14
64010,notice_limit,92.19100721123863,3504.3,4,3504.3,14
143750,notice_limit,92.05636359940452,1995.89,2,1995.89,14
119580,notice_limit,91.40764536985071,3432.52,2,3432.52,14
66530,notice_limit,91.33524513090246,1630.69,6,1630.69,5
12289,notice_limit,91.33423975992972,3884.46,5,3884.46,14
16852,notice_limit,91.33423975992972,3501.66,5,3501.66,14
47783,notice_limit,91.21241217923155,7535.64,2,7535.64,14
127628,notice_limit,91.0599217161921,1734.97,6,1734.97,14
5983,notice_limit,91.0309750883354,2856.42,5,2856.42,14
12286,notice_limit,91.0309750883354,2836.92,5,2836.92,14
41195,notice_limit,90.60439610910805,1771.8,2,1771.8,14
80902,notice_limit,90.55701528520927,3158.28,6,3158.28,14
97281,notice_limit,90.06507155640975,2354.56,6,2354.56,14
21731,notice_limit,89.94877375954043,4308.73,5,4308.73,14
126124,notice_limit,89.9444610491874,2178.62,6,2178.62,3
13645,notice_limit,89.81048943981348,2353.05,5,2353.05,14
131773,notice_limit,89.74841706143386,1709.47,6,1709.47,3
141555,notice_limit,89.60175747869535,13056.85,2,13056.85,14
88808,notice_limit,89.13252890069487,2749.35,2,2749.35,14
27504,notice_limit,88.89661643748451,5438.12,5,5438.12,14
57373,notice_limit,88.83786767667601,1590.46,5,1590.46,14
144428,notice_limit,88.7820802734826,1994.86,6,1994.86,14
58969,notice_limit,88.76872625556986,6051.51,4,6051.51,14
47607,notice_limit,88.64836502077083,7681.76,5,7681.76,14
132532,notice_limit,88.4575047377347,1698.14,6,1698.14,14
5762,notice_limit,88.2434708620772,16614.42,5,16614.42,14
105696,notice_limit,88.1587965117562,1543.81,6,1543.81,14
6411,notice_limit,87.74222378294422,8321.83,5,8321.83,14
129157,notice_limit,87.6795861830561,2134.84,6,2134.84,14
50247,notice_limit,87.67390825989392,7815.72,6,7815.72,14
79050,notice_limit,87.6312062432937,1524.84,6,1524.84,14
28846,notice_limit,87.09398187775159,1780.74,6,1780.74,14
83914,notice_limit,87.04746519788203,15053.09,4,15053.09,14
112600,notice_limit,86.95426844496983,1637.32,6,1637.32,14
58948,notice_limit,86.8014269243086,8367.06,4,8367.06,14
13198,notice_limit,86.26316206089417,7842.06,6,7842.06,14
80604,notice_limit,85.85711168954853,1913.08,6,1913.08,14
19447,notice_limit,85.75900306941588,2500.0,5,2500.0,14
130885,notice_limit,85.54453451973103,7174.98,4,7174.98,14
91073,notice_limit,85.18856334434436,2677.18,6,2677.18,14
142445,notice_limit,85.0953513815389,1548.38,6,1548.38,14
95022,notice_limit,85.05911584029023,2107.23,5,2107.23,14
13764,notice_limit,84.7162300898071,2052.36,4,2052.36,14
39951,notice_limit,84.58834217815604,2167.78,5,2167.78,14
6054,notice_limit,84.09653839153881,1971.2,5,1971.2,14
119471,notice_limit,84.09103315662546,1816.79,6,1816.79,2
31527,notice_limit,83.98951082765612,2267.0,6,2267.0,11
7584,notice_limit,83.98826040960016,5326.87,5,5326.87,14
22173,notice_limit,83.77649035743917,6185.5,5,6185.5,14
93204,notice_limit,83.70228242468113,2028.7,6,2028.7,6
21046,notice_limit,83.5576168966182,6339.89,4,6339.89,14
35747,notice_limit,83.4220590321776,2295.12,0,2295.12,14
20023,notice_limit,83.41718423662482,7555.82,5,7555.82,14
127550,notice_limit,83.263974795321,10792.37,6,10792.37,14
111753,notice_limit,83.10800116988354,1864.37,4,1864.37,6
35409,notice_limit,82.591391068832,1630.08,6,1630.08,14
108270,notice_limit,82.1791045408222,4058.84,6,4058.84,10
125857,notice_limit,82.16201514559181,1629.23,2,1629.23,14
64418,notice_limit,81.85948778277503,1529.42,6,1529.42,14
34277,notice_limit,81.8303957192312,9547.6,4,9547.6,14
108828,notice_limit,81.31224475696261,1877.6,6,1877.6,14
145925,notice_limit,81.24558232783993,3014.85,6,3014.85,14
36442,notice_limit,81.1301138052237,2077.22,5,2077.22,6
89624,notice_limit,80.84069189501349,1809.26,2,1809.26,14
9661,notice_limit,80.76806060781051,14747.04,5,14747.04,8
4295,notice_limit,80.71307628891267,6877.23,5,6877.23,14
141485,notice_limit,80.6519260931937,6964.53,6,6964.53,14
132286,notice_limit,80.53689774094465,2810.46,6,2810.46,14
19488,notice_limit,80.13011316365281,5545.54,5,5545.54,14
12773,notice_limit,80.0095884928262,5555.32,5,5555.32,14
51243,notice_limit,79.83683001080391,2162.09,5,2162.09,1
6580,notice_limit,79.80091105911073,16427.05,5,16427.05,14
37146,notice_limit,79.70558215627162,6836.75,6,6836.75,14
134332,notice_limit,79.67702359695633,16700.9,2,16700.9,14
35751,notice_limit,79.65438202166953,2417.0,6,2417.0,14
5776,notice_limit,79.57384945889119,5630.77,2,5630.77,14
18914,notice_limit,79.53424228240944,5545.54,5,5545.54,14
61153,notice_limit,79.28080169467731,3005.46,5,3005.46,14
71468,notice_limit,79.1714242823555,3800.77,6,3800.77,14
59481,notice_limit,79.12588697566888,16352.14,4,16352.14,14
84585,notice_limit,79.11676605142986,4259.1,2,4259.1,4
100643,notice_limit,78.90091700162569,2614.92,5,2614.92,14
114981,notice_limit,78.79580249914527,4130.83,0,4130.83,14
110662,notice_limit,78.46439599217314,3405.7,2,3405.7,11
106569,notice_limit,77.97316289450285,1860.52,0,1860.52,14
47655,notice_limit,77.96718951267334,1862.14,5,1862.14,14
144446,notice_limit,77.7774803581267,6993.5,4,6993.5,14
69904,notice_limit,77.24487622653099,1687.75,6,1687.75,14
8713,notice_limit,77.15118269367363,1841.4,5,1841.4,14
108321,notice_limit,76.97449313374622,2589.1,2,2589.1,10
27293,notice_limit,76.94267942882072,5960.75,4,5960.75,14
70696,notice_limit,76.90280326746229,1613.06,6,1613.06,14
47651,notice_limit,76.90077789077003,2241.36,5,2241.36,14
67097,notice_limit,76.85472079240483,2767.79,6,2767.79,14
24191,notice_limit,76.5443925454986,19543.12,6,19543.12,14
82565,notice_limit,76.35660867753921,1817.01,6,1817.01,14
121773,notice_limit,76.29184540834991,1626.9,6,1626.9,5
116397,notice_limit,76.26262119795831,1626.92,6,1626.92,14
57944,notice_limit,76.22137251612018,2218.72,5,2218.72,14
141637,notice_limit,76.21866575807653,5608.68,4,5608.68,14
57314,notice_limit,76.12110400043379,2843.54,6,2843.54,14
2673,notice_limit,76.04102057766214,3843.3,2,3843.3,14
27432,notice_limit,75.81054346242267,6118.2,2,6118.2,14
91504,notice_limit,75.65383896046423,1886.17,6,1886.17,11
105382,notice_limit,75.59775843794648,2168.48,2,2168.48,14
96620,notice_limit,75.41146338407722,2099.98,6,2099.98,14
23576,notice_limit,75.23512818653026,1584.0,6,1584.0,14
16714,notice_limit,74.88045652023725,2092.97,5,2092.97,14
58373,notice_limit,74.87588682789507,18649.7,5,18649.7,14
93802,notice_limit,74.7648109584615,4959.15,2,4959.15,12
85769,notice_limit,74.4769326828961,1986.17,6,1986.17,14
67279,notice_limit,74.43521520751526,1711.62,2,1711.62,14
548,notice_limit,74.35322973392127,9444.6,5,9444.6,14
51168,notice_limit,74.14247481131787,2012.49,2,2012.49,4
97117,notice_limit,74.14033251335516,1748.94,6,1748.94,14
137305,notice_limit,74.12943654167091,2692.8,6,2692.8,14
57009,notice_limit,73.72674273192023,2060.24,5,2060.24,14
38599,notice_limit,73.29849709636672,1862.14,5,1862.14,14
141821,notice_limit,73.18665268746035,1861.53,6,1861.53,14
85196,notice_limit,73.02410305179205,2049.24,6,2049.24,4
120991,notice_limit,72.9663586790897,2614.92,6,2614.92,14
136772,notice_limit,72.8598893080346,2080.62,5,2080.62,14
124298,notice_limit,72.47697674042546,1528.2,6,1528.2,13
4903,notice_limit,72.28727987908154,1852.82,5,1852.82,14
48274,notice_limit,72.1271532659013,1867.8,5,1867.8,14
136704,notice_limit,72.10338397297991,5020.42,2,5020.42,2
21818,notice_limit,71.72972182209243,2500.0,5,2500.0,14
115728,notice_limit,71.62997077403452,6217.52,4,6217.52,14
32147,notice_limit,71.49731229315725,17958.96,4,17958.96,14
33543,notice_limit,71.48210662140482,1817.74,4,1817.74,14
46206,notice_limit,71.38164322801248,2094.2,6,2094.2,2
4236,notice_limit,71.24420239482968,3852.5,5,3852.5,14
32177,notice_limit,71.0613381297986,15770.49,6,15770.49,14
21265,notice_limit,70.59021247986156,4997.48,5,4997.48,14
25276,notice_limit,70.3665165470642,9152.35,2,9152.35,14
98359,notice_limit,70.15416870566847,2953.91,6,2953.91,14
23473,notice_limit,69.91922512422224,6903.51,6,6903.51,14
97521,notice_limit,69.41440044798189,1528.2,6,1528.2,14
62412,notice_limit,69.30428139297332,4903.69,6,4903.69,14
144006,notice_limit,69.2049223207034,4403.42,6,4403.42,14
10952,notice_limit,69.13392434779763,2324.32,5,2324.32,14
18309,notice_limit,68.69576175662758,1678.92,5,1678.92,14
48815,notice_limit,68.69333535383356,2671.52,5,2671.52,14
110159,notice_limit,68.59411493951448,4363.86,6,4363.86,8
110635,notice_limit,68.26711610199065,1872.91,2,1872.91,13
81250,notice_limit,68.21086013156399,3451.82,6,3451.82,6
113086,notice_limit,67.97310824863055,1969.51,2,1969.51,14
20805,notice_limit,67.86750659349076,3874.89,5,3874.89,14
81703,notice_limit,67.15521616986784,1602.85,6,1602.85,14
37974,notice_limit,67.12366134562947,14107.06,4,14107.06,14
